id,title,title_detail,img,title_ori,title_jpn,skor,produser,tipe,status,total_eps,durasi,tgl_rilis,studio,genre,data_sinopsis,data_eps
anime0,100-man no Inochi no Ue ni Ore wa Tatteiru,100-man no Inochi no Ue ni Ore wa Tatteiru (Episode 1 – 12) Subtitle Indonesia,https://i0.wp.com/otakudesu.moe/wp-content/uploads/2020/10/100-man-no-Inochi-no-Ue-ni-Ore-wa-Tatteiru-Sub-Indo.jpg, 100-man no Inochi no Ue ni Ore wa Tatteiru, 100万の命の上に俺は立っている, 6.48," Lantis, Warner Bros. Japan", TV, Completed, 12, 23 Menit," Oct 2, 2020", Maho Film," Action, Drama, Fantasy, Game, Shounen","Suatu hari, Yotsuya Yuusuke dengan teman kelasnya, Shindou Iu dan Hakozaki Kusue dipindahkan ke sebuah dunia Mitologikal. Sesampainya di dunia baru tersebut, mereka bertiga bertemu dengan Game Master. Dalam pertemuannya, GM memberikan sebuah misi dengan batas waktu.Untuk memudahkan mereka dalam menjalankan misi, Shindou dan Hakozaki mendapatkan peran sebagai Wizard dan Warrior. Sementara itu, Yotsuya malah mendapatkan peran sebagai seorang Farmer.Tentu saja keputusan dari GM ini sedikit mengejutkan Shindou dan Hakozaki. Walau begitu, Yotsuya menerima dirinya sebagai seorang Petani dan menjalani hidupnya. Kini, bersama dengan kedua temannya tadi, mereka mulai menjalani kehidupan di dunia baru sembari menjalani misi.Tonton juga kelanjutannya, 100-man no Inochi no Ue ni Ore wa Tatteiru S2.","[('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 12 (End) Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-12-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=ekpKdGpISUZVVU5aY3UvWE9TYm5md0JpR2FweURBbnlLd2l6dk1xcll1ST0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 11 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-11-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=ekpKdGpISUZVVU5aY3UvWE9TYm5mKzJTRjY4VHRjVVdpeVAvWVd0WEx0cz0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 10 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-10-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=ekpKdGpISUZVVU5aY3UvWE9TYm5mMWFtWVJOQWhUNXNXd3NXbzFyRDZmWT0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 9 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-9-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=Q3BrMjhLczVBMWtGbjdZR0ttckpGYXdmODgwdWxEemRVY3FkSE1XTURTWT0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 8 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-8-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=MjE1RjNEcklxay9YQnVIT0ZPMDdKUDFOZWo3YzlMdXVQL0dxUzZFVklYWT0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 7 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-7-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=QW1rMCtNT2dLM3hwWmZCZ2JYdkhkc0FVU3pZMVprVlBEOHFwNWYrWFdLbz0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 6 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-6-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=anZZSk5UaDdWeHVqWCt4NFFwcEhNVUQrOXVzNjJ6VUh0L0djdEczbjcrST0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 5 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-5-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=ZnFDd2RQemhWZThnanJuVzZkb0Z2R3ZoUVI3Yjg2anIzNEJIOEJnY3FBcz0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 4 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-4-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=c3EvRWlmVzFtLzhCdVlYR1ZJMjZBc1ppWTdOdUJpZHd2THBpWUwva1hLZz0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 3 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-3-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=N0hDODNYeHJ2Y0xQdG9LSm1ZS1RPWVkvZmV0MFRneU9YVC9PckFLUlg4WT0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 2 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-2-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=bVVneERCZFdXYzVMN25IQ0pCNzRmQXZ6Y1NxQ2xZMlJIVWRuODRFaFdqYz0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru Episode 1 Subtitle Indonesia', 'https://otakudesu.moe/10man-episode-1-sub-indo/', '9 Januari,2021', 'https://desustream.me/otakuplay/v2/?id=ekpKdGpISUZVVU5aY3UvWE9TYm5mM3crK3ZJV2RVU081OXc4QUJLMTZiOD0=')]"
anime1,100-man no Inochi no Ue ni Ore wa Tatteiru Season 2 On-Going,100-man no Inochi no Ue ni Ore wa Tatteiru Season 2 Subtitle Indonesia,https://i0.wp.com/otakudesu.moe/wp-content/uploads/2021/07/100-man-no-Inochi-no-Ue-ni-Ore-wa-Tatteiru-Season-2-Sub-Indo.jpg, 100-man no Inochi no Ue ni Ore wa Tatteiru Season 2, 100万の命の上に俺は立っている, 7.11,, TV, Ongoing, 12, 23 Menit," Jul 10, 2021", Maho Film," Action, Drama, Fantasy, Game, Shounen",Season ke-2 dari anime 100-man no Inochi no Ue ni Ore wa Tatteiru.,"[('100-man no Inochi no Ue ni Ore wa Tatteiru S2 Episode 2 Subtitle Indonesia', 'https://otakudesu.moe/10man-s2-episode-2-sub-indo/', '17 Juli,2021', 'https://desustream.me/streamotakuchan/ondesu/?id=Tm51eDg3cVlPQTgzeXlDK25DSXF3RWRxRkFKWitIZGpxK0lTd3YvWmRuVT0='), ('100-man no Inochi no Ue ni Ore wa Tatteiru S2 Episode 1 Subtitle Indonesia', 'https://otakudesu.moe/10man-s2-episode-1-sub-indo/', '10 Juli,2021', 'https://desustream.me/streamotakuchan/ondesu/?id=Tm51eDg3cVlPQTgzeXlDK25DSXF3SGExbTBxd2JiQnRzc1lwb0dpUzkwdz0=')]"
anime2,11eyes,11eyes BD (Episode 1 – 12) Subtitle Indonesia + OVA,https://i0.wp.com/otakudesu.moe/wp-content/uploads/2018/03/11eyes-Sub-Indo.jpg, 11eyes, 11eyes イレブンアイズ, 6.40," Marvelous, Pony Canyon, feng", BD, Completed, 12, 25 Menit / Episode," Oct 7, 2009 sampai Dec 23, 2009", Doga Kobo," Action, , Super Power, Supernatural","11 Eyes – Tujuh tahun yang lalu, saudari perempuan Kakeru yang bernama Satsuki meninggal karena bunuh diri dan membuat kakeru hidup sendiri. Dan karena itu sekarang Kakeru terpaksa harus menjalani hidup tanpa kakaknya.Namun ada seseorang disampingnya yang selalu membantu dan menyemangatinya, yang tak lain adalah Minase Yuka, teman masa kecilnya Kakeru. Suatu hari ketika Kakeru bersama dengan Yuka dan teman sekelas lainnya sedang mengikuti pelajaran di sekolah, tiba – tiba keadaan aneh terjadi.Tiba-tiba saja langit berubah menjadi Merah, bahkan bulan berubah hitam, semua orang yang berada disana tiba-tiba saja menghilang, peralatan elektronik tak bisa digunakan, hanya tersisa mereka berdua.Dan beberapa saat kemudian mereka diserang oleh sosok misterius yang menyebut diri mereka dengan sebutan Kesatria Hitam.Bagaimanakah kisah mereka selanjutnya? apa yang akan terjadi nanti?.","[('11eyes OVA Subtitle Indonesia', 'https://otakudesu.moe/1aye-ova-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=bzc5TFZURGRNZzFVSW82WWpSZFdFSjJwSm9FRDlDMUcwYzIvallkeUxHOD0='), ('11eyes Episode 12 (End) Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-12-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=WHAvZWlINm9xcllxN2U3cU5qSHZNekNwdVpjdUhHTjJkY1NGcEZZc2ZUTT0='), ('11eyes Episode 11 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-11-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=K2sxK0ZHMG5YSW5WVnA0NVZGTytLeWdtUlgwWDdSTjNSOWgwc2RxZThBZz0='), ('11eyes Episode 10 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-10-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=UzJ0am9zcklSZGtVZ1RLWWRGMGExOXBoODJkRUQydXU1SS8wWkM3cnZGTT0='), ('11eyes Episode 9 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-9-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=VU8vQW4yeVNLYUJkSmlsTU5rZGxqQT09'), ('11eyes Episode 8 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-8-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=Ry9OMDlwOXZmL3hmcHZpelNGSTl1UT09'), ('11eyes Episode 7 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-7-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=Qmk4dVpTbGxSMlI5SFloMHpGa3h2Zz09'), ('11eyes Episode 6 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-6-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=bEtNSFNwS3B3ZTFEc083ZThWcGhBQT09'), ('11eyes Episode 5 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-5-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=Q1lYaTQwZE4rK0p6L084T0RvNElKdz09'), ('11eyes Episode 4 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-4-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=WXpFOHo5R0lFWUk4czBiMzMycyttZz09'), ('11eyes Episode 3 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-3-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=RUVVOHVBY21RUlpoU0dZMTQ3RXNPZz09'), ('11eyes Episode 2 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-2-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=OEtrYkNvSEhTdFJUdyt1NlluVzFNdz09'), ('11eyes Episode 1 Subtitle Indonesia', 'https://otakudesu.moe/1aye-episode-1-sub-indo/', '17 Maret,2018', 'https://desustream.me/desuplay/v2/?id=cGxhbTF2SnR6Q1VPSmJ3YTVkOG94QT09')]"
anime3,12-sai.: Chicchana Mune no Tokimeki,12-sai.: Chicchana Mune no Tokimeki Sub Indo : Episode 1 – 12 (End),https://i0.wp.com/otakudesu.moe/wp-content/uploads/2017/06/12-sai-Chicchana-Mune-no-Tokimeki.jpg, 12-sai., 12歳。～ちっちゃなムネのトキメキ～, 6.58," Shogakukan Productions, AT-X, Nippon Columbia, Tokyo MX, Shogakukan, East Japan Marketing & Communications, Sun TV", TV, Completed, 12, 24 Menit / Episode," Apr 4, 2016 sampai Jun 20, 2016", OLM," Romance, School, Shoujo","Menceritakan seorang gadis bernama Hanabi. dia adalah seorang gadis yang masih muda, baru kelas 6 SD, dia belum mengerti tentang apapun, sikap dan tingkah lakunya bahkan masih sebagai seorang anak-anak. dan juga ditambakhkan dengan kekhawatiran mengenai drama dan kisah percintaaan dari hanabi yang pertama, karena gadis ini masih sangat polos.12-sai atau 12 tahun. menceritakan anak-anak umur 12 tahun, dengan kisah cinta, lucu, drama dan lain-lain, cerita cinta gadis umur 12 tahun. Bercerita dari mulai masa puber, sampai cinta monyet. mengingatkan masa-masa kecil dulu.Banyak adegan konyol, lucu, dan menggemaskan yang membuat anda bernostalgia di Anime ini, Anime ini juga mencontohkan tentang “apa yang dilakukan guru, juga dilakukan murid-nya” dan masih banyak lagi.dengen 4 karakter utama, Hanabi Ayase, Yui Aoi, Yuuto Takao, Kazuma Hiyama","[('12-sai.: Chicchana Mune no Tokimeki Episode 12 (End) Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-12-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=NThsbVNlaDBZRHgzZ2ZrMDFIT0ZpYnh3OG1oOWRlT21LTUt1T0pOMXUwRT0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 11 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-11-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=NThsbVNlaDBZRHgzZ2ZrMDFIT0ZpWkFJODZtNEFJZUdQdEJLWkx0YjFWOD0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 10 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-10-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=NThsbVNlaDBZRHgzZ2ZrMDFIT0ZpY2NRbXpmaCsrTUtOb1hONGNHRktORT0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 9 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-9-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=cUZQTFZON0NUeXFHdG9TRVNDMVRMVE9WTzVJRk5Zc2NxWlQ1QS84Zk5Bcz0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 8 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-8-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=bnBUZERRbnlWTjQ3SGtxaW1mVEVCWGRYaUJReEpWek4wR3RoVUJySFhvST0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 7 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-7-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=THJaeHJhNmg1WFQyRnZGd0RiZEFFN1hjdFpUVG1yMlpONU5WMm5TVnp5Yz0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 6 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-6-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=RkJaOUpsMTFPTzhIdVlCSldYMzhLN0RjR0kvay9SUU1PQU1XNzM0TzFGWT0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 5 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-5-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=V2E4QVhjamxaTXZ4VXNhYmdLUmc0c28vdUZNN1EzS1UwNytNVXJPaDB0OD0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 4 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-4-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=eFpEdU9QY1dPWFRTcFk5cHl2MElIVkV4VDlTZEJqMDdJSGxlWHZvVXZWOD0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 3 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-3-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=c3BVTE0xbFh0dTgxWlBlZ1VGNVFtbTdWTXFjWnhMRlFwTTdQbzVXdVYvST0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 2 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-2-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=dHJwR3RmWllCM243Nm9EZDZHbENQakt2NkdzNkRyNUJJMzYyUnVIWjJiUT0='), ('12-sai.: Chicchana Mune no Tokimeki Episode 1 Subtitle Indonesia', 'https://otakudesu.moe/sai21-episode-1-sub-indo/', '1 Januari,2017', 'https://desustream.me/desuplay/v2/?id=NThsbVNlaDBZRHgzZ2ZrMDFIT0ZpZjhFdVpwVUVRRDAyYS9JNW5TSFNxST0=')]"
anime4,2.43: Seiin Koukou Danshi Volley-bu,2.43: Seiin Koukou Danshi Volley-bu (Episode 1 – 12) Subtitle Indonesia,https://i0.wp.com/otakudesu.moe/wp-content/uploads/2021/03/2.43-Seiin-Koukou-Danshi-Volley-bu-Sub-Indo.jpg, 2.43, 2.43 清陰高校男子バレー部, 6.22," Aniplex, Dentsu, Animax, Movic, Fuji TV, Fujipacific Music, Shueisha, Fuji Creative, Tohan Corporation, Japan Volleyball Association", TV, Completed, 12, 23 Menit," Jan 8, 2021", David Production," School, Sports","Kimichika Haijima pindah kembali ke kampung halamannya, dari Tokyo ke Fukui, setelah mendapat masalah di klub voli SMP-nya. Di sana, ia bertemu lagi dengan teman masa kecilnya, Yuni Kuroba yang memiliki kemampuan fisik luar biasa, tapi tak kuat di bawah tekanan. Namun, kini keduanya menjadi pemain andalan tim voli.
Keduanya melanjutkan sekolah di SMA Seiin dan bergabung dengan klub voli. Yang menunggu mereka di sana adalah kapten penuh semangat, Shinichirou Oda, wakil kapten penuh bakat dan berlidah tajam, Misao Aoki dan Akito Kanno yang selalu mengenakan lengan panjang karena alergi sinar matahari.","[('2.43: Seiin Koukou Danshi Volley-bu Episode 12 (End) Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-12-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlScnZXR05RR1EwZ0QxZmNwMEpFM0xHYz0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 11 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-11-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlSczV3K2FwU1pEK0t1Y2ZrMDFmSmVsRT0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 10 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-10-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlSaDIrQW14VFJaalJnUWJzekkyR1NIWT0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 9 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-9-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlScGJ6QXpyTXRUTkVEeTZHUkJtNWZNWT0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 8 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-8-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlSdG1ZS2ZkS0t2YjBEdTk0eVJ0VkpNOD0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 7 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-7-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlScDlvdFlGMDhmT1VoajMrQzFZS2ZRbz0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 6 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-6-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlSbWZ2UkFLbld1cVBDTUNkcTFTTk1iST0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 5 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-5-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlSbytzV2gyUEZpU3FvVFVKaXJKTFRpZz0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 4 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-4-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlSckEzWTlwQnZGMGNDZGNhZHJXUnNDaz0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 3 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-3-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlScE9SZ1I4UnJ5c1hPTC9XalpScy8rST0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 2 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-2-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlScU82L2t4ek9LUk5zalluVTk2WTBsRT0='), ('2.43: Seiin Koukou Danshi Volley-bu Episode 1 Subtitle Indonesia', 'https://otakudesu.moe/324-skdvb-episode-1-sub-indo/', '1 April,2021', 'https://desustream.me/moedesu/?id=SHEwdVlHQ1RGUTc2cUE3UFFWQnlSdnVWWjRtOXlQc1ZKSHo3bUltZUxLcz0=')]"
anime5,22/7,22/7 (Episode 1 – 12) Subtitle Indonesia,https://i0.wp.com/otakudesu.moe/wp-content/uploads/2020/03/227-Sub-Indo.jpg, 22/7, 22/7 (nanabun no nijyuuni), 6.90, Aniplex, TV, Completed, 12, 24 Menit," Jan 11, 2020", A-1 Pictures, Music,"Suatu hari Miu Takigawa mendapatkan sebuah surat undangan dari G.I. Project yang menyatakan bahwa dirinya terpilih untuk mengikuti sebuah proyek baru. Walaupun awalnya ia tak percaya namun akhirnya ia pun tetap pergi ke tempat pertemuan.Di sana, ia bertemu dengan 7 gadis lain yang mendapat undangan yang sama seperti dirinya. seseorang dari G.I.P memberitahukan bahwa mereka terpilih untuk menjadi sebuah grup idol baru bahkan langsung berencana untuk membuat label utama sebagai grup idol.Idol baru yang belum pernah dilihat sebelumnya akan lahir di sini.","[('22/7 Episode 12 (End) Subtitle Indonesia', 'https://otakudesu.moe/72-episode-12-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=ejJiVkJIUW5FWEtUUVlVQ2FGOW5tdz09'), ('22/7 Episode 11 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-11-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=WmsrNGtXb003UWhnaitndmh0dVM3QT09'), ('22/7 Episode 10 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-10-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=dzhpditkNjJpaWxhV1YxUFJvWEtSZz09'), ('22/7 Episode 9 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-9-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=RjcxVFArR0c3V0VJelpJZFg2MGxrZz09'), ('22/7 Episode 8 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-8-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=dTFEVDMwdGYxRzM3Q3ZKNzEyVUI2UT09'), ('22/7 Episode 7 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-7-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=djBydkNMTklGclpUL25hUXAwNGRCQT09'), ('22/7 Episode 6 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-6-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=Z2ZnSFpUdHZlVmFRZ0d4Q3lSV0g0QT09'), ('22/7 Episode 5 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-5-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=ODNFN0VLNHk2ZzFhNGN0eTliWDVrZz09'), ('22/7 Episode 4 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-4-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=UTdjMHBZU29RTDBRazJXQzc5WjA1Zz09'), ('22/7 Episode 3 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-3-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=cklNVGFIc3BHOEl6UHFTM2dYUUhGQT09'), ('22/7 Episode 2 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-2-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=a0dJaExhd2VCWnRoQ1lZekEveVlhUT09'), ('22/7 Episode 1 Subtitle Indonesia', 'https://otakudesu.moe/72-episode-1-sub-indo/', '29 Maret,2020', 'https://desustream.me/otakuplay/v2/?id=aG4xWjJwZ3Brejg0KzdvYmZKM0l3Zz09')]"
